Hospital,Mortality,Safety,Readmission,Patient,Effective,Timeliness,Efficient
1658,1658,6463,11268,16073,20878,25683,30488
1659,1659,6464,11269,16074,20879,25684,30489
1660,1660,6465,11270,16075,20880,25685,30490
1661,1661,6466,11271,16076,20881,25686,30491
1662,1662,6467,11272,16077,20882,25687,30492
1663,1663,6468,11273,16078,20883,25688,30493
1664,1664,6469,11274,16079,20884,25689,30494
1665,1665,6470,11275,16080,20885,25690,30495
1666,1666,6471,11276,16081,20886,25691,30496
1667,1667,6472,11277,16082,20887,25692,30497
1668,1668,6473,11278,16083,20888,25693,30498
1669,1669,6474,11279,16084,20889,25694,30499
1670,1670,6475,11280,16085,20890,25695,30500
1671,1671,6476,11281,16086,20891,25696,30501
1672,1672,6477,11282,16087,20892,25697,30502
1673,1673,6478,11283,16088,20893,25698,30503
1674,1674,6479,11284,16089,20894,25699,30504
1675,1675,6480,11285,16090,20895,25700,30505
1676,1676,6481,11286,16091,20896,25701,30506
1677,1677,6482,11287,16092,20897,25702,30507
1678,1678,6483,11288,16093,20898,25703,30508
1679,1679,6484,11289,16094,20899,25704,30509
1680,1680,6485,11290,16095,20900,25705,30510
1681,1681,6486,11291,16096,20901,25706,30511
1682,1682,6487,11292,16097,20902,25707,30512
1683,1683,6488,11293,16098,20903,25708,30513
1684,1684,6489,11294,16099,20904,25709,30514
1685,1685,6490,11295,16100,20905,25710,30515
1686,1686,6491,11296,16101,20906,25711,30516
1687,1687,6492,11297,16102,20907,25712,30517
1688,1688,6493,11298,16103,20908,25713,30518
1689,1689,6494,11299,16104,20909,25714,30519
1690,1690,6495,11300,16105,20910,25715,30520
1691,1691,6496,11301,16106,20911,25716,30521
1692,1692,6497,11302,16107,20912,25717,30522
1693,1693,6498,11303,16108,20913,25718,30523
1694,1694,6499,11304,16109,20914,25719,30524
1695,1695,6500,11305,16110,20915,25720,30525
1696,1696,6501,11306,16111,20916,25721,30526
1697,1697,6502,11307,16112,20917,25722,30527
1698,1698,6503,11308,16113,20918,25723,30528
1699,1699,6504,11309,16114,20919,25724,30529
1700,1700,6505,11310,16115,20920,25725,30530
1701,1701,6506,11311,16116,20921,25726,30531
1702,1702,6507,11312,16117,20922,25727,30532
1703,1703,6508,11313,16118,20923,25728,30533
1704,1704,6509,11314,16119,20924,25729,30534
1705,1705,6510,11315,16120,20925,25730,30535
1706,1706,6511,11316,16121,20926,25731,30536
1707,1707,6512,11317,16122,20927,25732,30537
1708,1708,6513,11318,16123,20928,25733,30538
1709,1709,6514,11319,16124,20929,25734,30539
1710,1710,6515,11320,16125,20930,25735,30540
1711,1711,6516,11321,16126,20931,25736,30541
1712,1712,6517,11322,16127,20932,25737,30542
1713,1713,6518,11323,16128,20933,25738,30543
1714,1714,6519,11324,16129,20934,25739,30544
1715,1715,6520,11325,16130,20935,25740,30545
1716,1716,6521,11326,16131,20936,25741,30546
1717,1717,6522,11327,16132,20937,25742,30547
1718,1718,6523,11328,16133,20938,25743,30548
1719,1719,6524,11329,16134,20939,25744,30549
1720,1720,6525,11330,16135,20940,25745,30550
1721,1721,6526,11331,16136,20941,25746,30551
1722,1722,6527,11332,16137,20942,25747,30552
1723,1723,6528,11333,16138,20943,25748,30553
1724,1724,6529,11334,16139,20944,25749,30554
1725,1725,6530,11335,16140,20945,25750,30555
1726,1726,6531,11336,16141,20946,25751,30556
1727,1727,6532,11337,16142,20947,25752,30557
1728,1728,6533,11338,16143,20948,25753,30558
1729,1729,6534,11339,16144,20949,25754,30559
1730,1730,6535,11340,16145,20950,25755,30560
1731,1731,6536,11341,16146,20951,25756,30561
1732,1732,6537,11342,16147,20952,25757,30562
1733,1733,6538,11343,16148,20953,25758,30563
1734,1734,6539,11344,16149,20954,25759,30564
1735,1735,6540,11345,16150,20955,25760,30565
1736,1736,6541,11346,16151,20956,25761,30566
1737,1737,6542,11347,16152,20957,25762,30567
1738,1738,6543,11348,16153,20958,25763,30568
1739,1739,6544,11349,16154,20959,25764,30569
1740,1740,6545,11350,16155,20960,25765,30570
1741,1741,6546,11351,16156,20961,25766,30571
1742,1742,6547,11352,16157,20962,25767,30572
1743,1743,6548,11353,16158,20963,25768,30573
1744,1744,6549,11354,16159,20964,25769,30574
1745,1745,6550,11355,16160,20965,25770,30575
1746,1746,6551,11356,16161,20966,25771,30576
1747,1747,6552,11357,16162,20967,25772,30577
1748,1748,6553,11358,16163,20968,25773,30578
1749,1749,6554,11359,16164,20969,25774,30579
1750,1750,6555,11360,16165,20970,25775,30580
1751,1751,6556,11361,16166,20971,25776,30581
1752,1752,6557,11362,16167,20972,25777,30582
1753,1753,6558,11363,16168,20973,25778,30583
1754,1754,6559,11364,16169,20974,25779,30584
1755,1755,6560,11365,16170,20975,25780,30585
1756,1756,6561,11366,16171,20976,25781,30586
1757,1757,6562,11367,16172,20977,25782,30587
1758,1758,6563,11368,16173,20978,25783,30588
1759,1759,6564,11369,16174,20979,25784,30589
1760,1760,6565,11370,16175,20980,25785,30590
1761,1761,6566,11371,16176,20981,25786,30591
1762,1762,6567,11372,16177,20982,25787,30592
1763,1763,6568,11373,16178,20983,25788,30593
1764,1764,6569,11374,16179,20984,25789,30594
1765,1765,6570,11375,16180,20985,25790,30595
1766,1766,6571,11376,16181,20986,25791,30596
1767,1767,6572,11377,16182,20987,25792,30597
1768,1768,6573,11378,16183,20988,25793,30598
1769,1769,6574,11379,16184,20989,25794,30599
1770,1770,6575,11380,16185,20990,25795,30600
1771,1771,6576,11381,16186,20991,25796,30601
1772,1772,6577,11382,16187,20992,25797,30602
1773,1773,6578,11383,16188,20993,25798,30603
1774,1774,6579,11384,16189,20994,25799,30604
1775,1775,6580,11385,16190,20995,25800,30605
1776,1776,6581,11386,16191,20996,25801,30606
1777,1777,6582,11387,16192,20997,25802,30607
1778,1778,6583,11388,16193,20998,25803,30608
1779,1779,6584,11389,16194,20999,25804,30609
1780,1780,6585,11390,16195,21000,25805,30610
1781,1781,6586,11391,16196,21001,25806,30611
1782,1782,6587,11392,16197,21002,25807,30612
1783,1783,6588,11393,16198,21003,25808,30613
1784,1784,6589,11394,16199,21004,25809,30614
1785,1785,6590,11395,16200,21005,25810,30615
1786,1786,6591,11396,16201,21006,25811,30616
1787,1787,6592,11397,16202,21007,25812,30617
1788,1788,6593,11398,16203,21008,25813,30618
1789,1789,6594,11399,16204,21009,25814,30619
1790,1790,6595,11400,16205,21010,25815,30620
1791,1791,6596,11401,16206,21011,25816,30621
1792,1792,6597,11402,16207,21012,25817,30622
1793,1793,6598,11403,16208,21013,25818,30623
1794,1794,6599,11404,16209,21014,25819,30624
1795,1795,6600,11405,16210,21015,25820,30625
1796,1796,6601,11406,16211,21016,25821,30626
1797,1797,6602,11407,16212,21017,25822,30627
1798,1798,6603,11408,16213,21018,25823,30628
1799,1799,6604,11409,16214,21019,25824,30629
1800,1800,6605,11410,16215,21020,25825,30630
1801,1801,6606,11411,16216,21021,25826,30631
1802,1802,6607,11412,16217,21022,25827,30632
1803,1803,6608,11413,16218,21023,25828,30633
1804,1804,6609,11414,16219,21024,25829,30634
1805,1805,6610,11415,16220,21025,25830,30635
1806,1806,6611,11416,16221,21026,25831,30636
1807,1807,6612,11417,16222,21027,25832,30637
1808,1808,6613,11418,16223,21028,25833,30638
1809,1809,6614,11419,16224,21029,25834,30639
1810,1810,6615,11420,16225,21030,25835,30640
1811,1811,6616,11421,16226,21031,25836,30641
1812,1812,6617,11422,16227,21032,25837,30642
1813,1813,6618,11423,16228,21033,25838,30643
1814,1814,6619,11424,16229,21034,25839,30644
1815,1815,6620,11425,16230,21035,25840,30645
1816,1816,6621,11426,16231,21036,25841,30646
1817,1817,6622,11427,16232,21037,25842,30647
1818,1818,6623,11428,16233,21038,25843,30648
1819,1819,6624,11429,16234,21039,25844,30649
1820,1820,6625,11430,16235,21040,25845,30650
1821,1821,6626,11431,16236,21041,25846,30651
1822,1822,6627,11432,16237,21042,25847,30652
1823,1823,6628,11433,16238,21043,25848,30653
1824,1824,6629,11434,16239,21044,25849,30654
1825,1825,6630,11435,16240,21045,25850,30655
1826,1826,6631,11436,16241,21046,25851,30656
1827,1827,6632,11437,16242,21047,25852,30657
1828,1828,6633,11438,16243,21048,25853,30658
1829,1829,6634,11439,16244,21049,25854,30659
1830,1830,6635,11440,16245,21050,25855,30660
1831,1831,6636,11441,16246,21051,25856,30661
1832,1832,6637,11442,16247,21052,25857,30662
1833,1833,6638,11443,16248,21053,25858,30663
1834,1834,6639,11444,16249,21054,25859,30664
1835,1835,6640,11445,16250,21055,25860,30665
1836,1836,6641,11446,16251,21056,25861,30666
1837,1837,6642,11447,16252,21057,25862,30667
1838,1838,6643,11448,16253,21058,25863,30668
1839,1839,6644,11449,16254,21059,25864,30669
1840,1840,6645,11450,16255,21060,25865,30670
1841,1841,6646,11451,16256,21061,25866,30671
1842,1842,6647,11452,16257,21062,25867,30672
1843,1843,6648,11453,16258,21063,25868,30673
1844,1844,6649,11454,16259,21064,25869,30674
1845,1845,6650,11455,16260,21065,25870,30675
1846,1846,6651,11456,16261,21066,25871,30676
1847,1847,6652,11457,16262,21067,25872,30677
1848,1848,6653,11458,16263,21068,25873,30678
1849,1849,6654,11459,16264,21069,25874,30679
1850,1850,6655,11460,16265,21070,25875,30680
1851,1851,6656,11461,16266,21071,25876,30681
1852,1852,6657,11462,16267,21072,25877,30682
1853,1853,6658,11463,16268,21073,25878,30683
1854,1854,6659,11464,16269,21074,25879,30684
1855,1855,6660,11465,16270,21075,25880,30685
1856,1856,6661,11466,16271,21076,25881,30686
1857,1857,6662,11467,16272,21077,25882,30687
1858,1858,6663,11468,16273,21078,25883,30688
1859,1859,6664,11469,16274,21079,25884,30689
1860,1860,6665,11470,16275,21080,25885,30690
1861,1861,6666,11471,16276,21081,25886,30691
1862,1862,6667,11472,16277,21082,25887,30692
1863,1863,6668,11473,16278,21083,25888,30693
1864,1864,6669,11474,16279,21084,25889,30694
1865,1865,6670,11475,16280,21085,25890,30695
1866,1866,6671,11476,16281,21086,25891,30696
1867,1867,6672,11477,16282,21087,25892,30697
1868,1868,6673,11478,16283,21088,25893,30698
1869,1869,6674,11479,16284,21089,25894,30699
1870,1870,6675,11480,16285,21090,25895,30700
1871,1871,6676,11481,16286,21091,25896,30701
1872,1872,6677,11482,16287,21092,25897,30702
1873,1873,6678,11483,16288,21093,25898,30703
1874,1874,6679,11484,16289,21094,25899,30704
1875,1875,6680,11485,16290,21095,25900,30705
1876,1876,6681,11486,16291,21096,25901,30706
1877,1877,6682,11487,16292,21097,25902,30707
1878,1878,6683,11488,16293,21098,25903,30708
1879,1879,6684,11489,16294,21099,25904,30709
1880,1880,6685,11490,16295,21100,25905,30710
1881,1881,6686,11491,16296,21101,25906,30711
1882,1882,6687,11492,16297,21102,25907,30712
1883,1883,6688,11493,16298,21103,25908,30713
1884,1884,6689,11494,16299,21104,25909,30714
1885,1885,6690,11495,16300,21105,25910,30715
1886,1886,6691,11496,16301,21106,25911,30716
1887,1887,6692,11497,16302,21107,25912,30717
1888,1888,6693,11498,16303,21108,25913,30718
1889,1889,6694,11499,16304,21109,25914,30719
1890,1890,6695,11500,16305,21110,25915,30720
1891,1891,6696,11501,16306,21111,25916,30721
1892,1892,6697,11502,16307,21112,25917,30722
1893,1893,6698,11503,16308,21113,25918,30723
1894,1894,6699,11504,16309,21114,25919,30724
1895,1895,6700,11505,16310,21115,25920,30725
1896,1896,6701,11506,16311,21116,25921,30726
1897,1897,6702,11507,16312,21117,25922,30727
1898,1898,6703,11508,16313,21118,25923,30728
1899,1899,6704,11509,16314,21119,25924,30729
1900,1900,6705,11510,16315,21120,25925,30730
1901,1901,6706,11511,16316,21121,25926,30731
1902,1902,6707,11512,16317,21122,25927,30732
1903,1903,6708,11513,16318,21123,25928,30733
1904,1904,6709,11514,16319,21124,25929,30734
1905,1905,6710,11515,16320,21125,25930,30735
1906,1906,6711,11516,16321,21126,25931,30736
1907,1907,6712,11517,16322,21127,25932,30737
1908,1908,6713,11518,16323,21128,25933,30738
1909,1909,6714,11519,16324,21129,25934,30739
1910,1910,6715,11520,16325,21130,25935,30740
1911,1911,6716,11521,16326,21131,25936,30741
1912,1912,6717,11522,16327,21132,25937,30742
1913,1913,6718,11523,16328,21133,25938,30743
1914,1914,6719,11524,16329,21134,25939,30744
1915,1915,6720,11525,16330,21135,25940,30745
1916,1916,6721,11526,16331,21136,25941,30746
1917,1917,6722,11527,16332,21137,25942,30747
1918,1918,6723,11528,16333,21138,25943,30748
1919,1919,6724,11529,16334,21139,25944,30749
1920,1920,6725,11530,16335,21140,25945,30750
1921,1921,6726,11531,16336,21141,25946,30751
1922,1922,6727,11532,16337,21142,25947,30752
1923,1923,6728,11533,16338,21143,25948,30753
1924,1924,6729,11534,16339,21144,25949,30754
1925,1925,6730,11535,16340,21145,25950,30755
1926,1926,6731,11536,16341,21146,25951,30756
1927,1927,6732,11537,16342,21147,25952,30757
1928,1928,6733,11538,16343,21148,25953,30758
1929,1929,6734,11539,16344,21149,25954,30759
1930,1930,6735,11540,16345,21150,25955,30760
1931,1931,6736,11541,16346,21151,25956,30761
1932,1932,6737,11542,16347,21152,25957,30762
1933,1933,6738,11543,16348,21153,25958,30763
1934,1934,6739,11544,16349,21154,25959,30764
1935,1935,6740,11545,16350,21155,25960,30765
1936,1936,6741,11546,16351,21156,25961,30766
1937,1937,6742,11547,16352,21157,25962,30767
1938,1938,6743,11548,16353,21158,25963,30768
1939,1939,6744,11549,16354,21159,25964,30769
1940,1940,6745,11550,16355,21160,25965,30770
1941,1941,6746,11551,16356,21161,25966,30771
1942,1942,6747,11552,16357,21162,25967,30772
1943,1943,6748,11553,16358,21163,25968,30773
1944,1944,6749,11554,16359,21164,25969,30774
1945,1945,6750,11555,16360,21165,25970,30775
1946,1946,6751,11556,16361,21166,25971,30776
1947,1947,6752,11557,16362,21167,25972,30777
1948,1948,6753,11558,16363,21168,25973,30778
1949,1949,6754,11559,16364,21169,25974,30779
1950,1950,6755,11560,16365,21170,25975,30780
1951,1951,6756,11561,16366,21171,25976,30781
1952,1952,6757,11562,16367,21172,25977,30782
1953,1953,6758,11563,16368,21173,25978,30783
1954,1954,6759,11564,16369,21174,25979,30784
1955,1955,6760,11565,16370,21175,25980,30785
1956,1956,6761,11566,16371,21176,25981,30786
1957,1957,6762,11567,16372,21177,25982,30787
1958,1958,6763,11568,16373,21178,25983,30788
1959,1959,6764,11569,16374,21179,25984,30789
1960,1960,6765,11570,16375,21180,25985,30790
1961,1961,6766,11571,16376,21181,25986,30791
1962,1962,6767,11572,16377,21182,25987,30792
1963,1963,6768,11573,16378,21183,25988,30793
1964,1964,6769,11574,16379,21184,25989,30794
1965,1965,6770,11575,16380,21185,25990,30795
1966,1966,6771,11576,16381,21186,25991,30796
1967,1967,6772,11577,16382,21187,25992,30797
1968,1968,6773,11578,16383,21188,25993,30798
1969,1969,6774,11579,16384,21189,25994,30799
1970,1970,6775,11580,16385,21190,25995,30800
1971,1971,6776,11581,16386,21191,25996,30801
1972,1972,6777,11582,16387,21192,25997,30802
1973,1973,6778,11583,16388,21193,25998,30803
1974,1974,6779,11584,16389,21194,25999,30804
1975,1975,6780,11585,16390,21195,26000,30805
1976,1976,6781,11586,16391,21196,26001,30806
1977,1977,6782,11587,16392,21197,26002,30807
1978,1978,6783,11588,16393,21198,26003,30808
1979,1979,6784,11589,16394,21199,26004,30809
1980,1980,6785,11590,16395,21200,26005,30810
1981,1981,6786,11591,16396,21201,26006,30811
1982,1982,6787,11592,16397,21202,26007,30812
1983,1983,6788,11593,16398,21203,26008,30813
1984,1984,6789,11594,16399,21204,26009,30814
1985,1985,6790,11595,16400,21205,26010,30815
1986,1986,6791,11596,16401,21206,26011,30816
1987,1987,6792,11597,16402,21207,26012,30817
1988,1988,6793,11598,16403,21208,26013,30818
1989,1989,6794,11599,16404,21209,26014,30819
1990,1990,6795,11600,16405,21210,26015,30820
1991,1991,6796,11601,16406,21211,26016,30821
1992,1992,6797,11602,16407,21212,26017,30822
1993,1993,6798,11603,16408,21213,26018,30823
1994,1994,6799,11604,16409,21214,26019,30824
1995,1995,6800,11605,16410,21215,26020,30825
1996,1996,6801,11606,16411,21216,26021,30826
1997,1997,6802,11607,16412,21217,26022,30827
1998,1998,6803,11608,16413,21218,26023,30828
1999,1999,6804,11609,16414,21219,26024,30829
2000,2000,6805,11610,16415,21220,26025,30830
2001,2001,6806,11611,16416,21221,26026,30831
2002,2002,6807,11612,16417,21222,26027,30832
2003,2003,6808,11613,16418,21223,26028,30833
2004,2004,6809,11614,16419,21224,26029,30834
2005,2005,6810,11615,16420,21225,26030,30835
2006,2006,6811,11616,16421,21226,26031,30836
2007,2007,6812,11617,16422,21227,26032,30837
2008,2008,6813,11618,16423,21228,26033,30838
2009,2009,6814,11619,16424,21229,26034,30839
2010,2010,6815,11620,16425,21230,26035,30840
2011,2011,6816,11621,16426,21231,26036,30841
2012,2012,6817,11622,16427,21232,26037,30842
2013,2013,6818,11623,16428,21233,26038,30843
2014,2014,6819,11624,16429,21234,26039,30844
2015,2015,6820,11625,16430,21235,26040,30845
2016,2016,6821,11626,16431,21236,26041,30846
2017,2017,6822,11627,16432,21237,26042,30847
2018,2018,6823,11628,16433,21238,26043,30848
2019,2019,6824,11629,16434,21239,26044,30849
2020,2020,6825,11630,16435,21240,26045,30850
2021,2021,6826,11631,16436,21241,26046,30851
2022,2022,6827,11632,16437,21242,26047,30852
2023,2023,6828,11633,16438,21243,26048,30853
2024,2024,6829,11634,16439,21244,26049,30854
2025,2025,6830,11635,16440,21245,26050,30855
2026,2026,6831,11636,16441,21246,26051,30856
2027,2027,6832,11637,16442,21247,26052,30857
2028,2028,6833,11638,16443,21248,26053,30858
2029,2029,6834,11639,16444,21249,26054,30859
2030,2030,6835,11640,16445,21250,26055,30860
2031,2031,6836,11641,16446,21251,26056,30861
2032,2032,6837,11642,16447,21252,26057,30862
2033,2033,6838,11643,16448,21253,26058,30863
2034,2034,6839,11644,16449,21254,26059,30864
2035,2035,6840,11645,16450,21255,26060,30865
2036,2036,6841,11646,16451,21256,26061,30866
2037,2037,6842,11647,16452,21257,26062,30867
2038,2038,6843,11648,16453,21258,26063,30868
2039,2039,6844,11649,16454,21259,26064,30869
2040,2040,6845,11650,16455,21260,26065,30870
2041,2041,6846,11651,16456,21261,26066,30871
2042,2042,6847,11652,16457,21262,26067,30872
2043,2043,6848,11653,16458,21263,26068,30873
2044,2044,6849,11654,16459,21264,26069,30874
2045,2045,6850,11655,16460,21265,26070,30875
2046,2046,6851,11656,16461,21266,26071,30876
2047,2047,6852,11657,16462,21267,26072,30877
2048,2048,6853,11658,16463,21268,26073,30878
2049,2049,6854,11659,16464,21269,26074,30879
2050,2050,6855,11660,16465,21270,26075,30880
2051,2051,6856,11661,16466,21271,26076,30881
2052,2052,6857,11662,16467,21272,26077,30882
2053,2053,6858,11663,16468,21273,26078,30883
2054,2054,6859,11664,16469,21274,26079,30884
2055,2055,6860,11665,16470,21275,26080,30885
2056,2056,6861,11666,16471,21276,26081,30886
2057,2057,6862,11667,16472,21277,26082,30887
2058,2058,6863,11668,16473,21278,26083,30888
2059,2059,6864,11669,16474,21279,26084,30889
2060,2060,6865,11670,16475,21280,26085,30890
2061,2061,6866,11671,16476,21281,26086,30891
2062,2062,6867,11672,16477,21282,26087,30892
2063,2063,6868,11673,16478,21283,26088,30893
2064,2064,6869,11674,16479,21284,26089,30894
2065,2065,6870,11675,16480,21285,26090,30895
2066,2066,6871,11676,16481,21286,26091,30896
2067,2067,6872,11677,16482,21287,26092,30897
2068,2068,6873,11678,16483,21288,26093,30898
2069,2069,6874,11679,16484,21289,26094,30899
2070,2070,6875,11680,16485,21290,26095,30900
2071,2071,6876,11681,16486,21291,26096,30901
2072,2072,6877,11682,16487,21292,26097,30902
2073,2073,6878,11683,16488,21293,26098,30903
2074,2074,6879,11684,16489,21294,26099,30904
2075,2075,6880,11685,16490,21295,26100,30905
2076,2076,6881,11686,16491,21296,26101,30906
